epoch,train_acc,train_nmi,train_ari,train_f1,test_acc,test_nmi,test_ari,test_f1
190,0.9973118279569892,0.9917120433549178,0.995028519858072,0.9962444033939432,0.705317577548006,0.49440925456127555,0.4750072753465665,0.6831322345729876
191,0.9955197132616488,0.9858196905029681,0.9907390907223089,0.9948498104145654,0.6971935007385525,0.4802165018593998,0.46289153241018827,0.6750865412374766
192,0.9937275985663082,0.9806169307967951,0.9864822585441845,0.9933001891261621,0.7097488921713442,0.5006617866805569,0.4867504180488833,0.6858325622577898
193,0.9955197132616488,0.9871556201637841,0.989914518644244,0.9953618789799074,0.6986706056129985,0.4830217824236787,0.46509290415947413,0.6759233357441035
194,0.996415770609319,0.9887564547650677,0.9930881911202819,0.9957006940412093,0.7108567208271788,0.5020212382375056,0.4879926519627024,0.6875286935885095
195,0.9982078853046595,0.9942565157842976,0.9959855877728333,0.9980863859403157,0.7027326440177253,0.4928887498237909,0.46740673471685285,0.6823932034877228
196,0.989247311827957,0.9704629808933085,0.9791161630843537,0.9871051950654071,0.707533234859675,0.4910080984030942,0.4806665350023259,0.6834508495906295
197,0.9937275985663082,0.9813720167573817,0.9855682070066942,0.9935073277944998,0.6953471196454948,0.4779610460186448,0.4595576913826337,0.6745184432037172
198,0.9973118279569892,0.9920725889490983,0.9941702079587744,0.9970939791525779,0.7064254062038404,0.4901163571003205,0.4764312765340551,0.683287551251335
199,0.9910394265232975,0.974596984504724,0.9815043005803519,0.989377237345263,0.7090103397341211,0.49584456792055415,0.4817240802171962,0.6870708528239166
200,0.9955197132616488,0.986097971275896,0.9918159476412478,0.9942166556855304,0.7027326440177253,0.4838110396583849,0.4695795911930782,0.6805983959128795
201,0.9955197132616488,0.9868028595174487,0.9918388428924619,0.9940295659384357,0.7019940915805022,0.4883140811003621,0.46778006388684346,0.6807548700075542
202,0.9883512544802867,0.9666685761126994,0.9749798446087394,0.9872351101022797,0.7005169867060561,0.4851973729364831,0.4705331023511333,0.6769776664665438
203,0.9865591397849462,0.9639908008445541,0.9739453495027334,0.9838637042603929,0.7001477104874446,0.4812117124587103,0.4643014956658465,0.679124450684368
204,0.996415770609319,0.988510211692341,0.9918437077793283,0.9960851971381673,0.7005169867060561,0.49387769947401183,0.4689791897375494,0.6796865403698364
205,0.992831541218638,0.9786106085100359,0.985035756186682,0.9917745927033945,0.7086410635155096,0.49387718176490936,0.4735657350953373,0.6890936975331761
206,0.996415770609319,0.9885995650797438,0.9924452010892952,0.9960609572427644,0.7023633677991138,0.48883450355570096,0.46578125397591036,0.6821354759913344
207,0.992831541218638,0.9782776970349233,0.9863770986105012,0.9911221864513934,0.7023633677991138,0.48502837626013356,0.4669597495098333,0.6808731523705805
208,0.9946236559139785,0.9838416669512459,0.9895798521318575,0.9933253374194232,0.697562776957164,0.47462931466239794,0.45561273116596557,0.6773283733302878
209,0.9946236559139785,0.9835676985017024,0.98851938787654,0.9939540356398117,0.6887001477104875,0.472295455571486,0.44713041384412,0.6696365592174806
210,0.9937275985663082,0.9818111091903371,0.9886690433283709,0.9921853627335476,0.7056868537666174,0.4902999157936032,0.4726380230934396,0.6836437284990566
211,0.992831541218638,0.979976161928991,0.9871385764572812,0.9908671626231994,0.7049483013293943,0.48762366820287867,0.46531387477876646,0.6856165335647387
212,0.9973118279569892,0.991682888122422,0.9950622340969761,0.9964344380204146,0.706794682422452,0.48946208572959876,0.4811984020418457,0.6828137919292628
213,0.9937275985663082,0.981744975751346,0.987473809609166,0.9929008262257748,0.7027326440177253,0.4868281868790609,0.4675435884446207,0.681116038315704
214,0.9973118279569892,0.9921936670384847,0.9948074509677632,0.9969106346523139,0.7145494830132939,0.5013248956220796,0.48986085651459604,0.691534748829214
215,0.996415770609319,0.9887909505698463,0.9929434009919114,0.9954193745223502,0.7034711964549483,0.4908128317240102,0.4708392973258676,0.6826614215590753
216,0.9937275985663082,0.9816862742188618,0.9877743486183332,0.9921987973739455,0.7104874446085672,0.491188787117041,0.48388708198254915,0.6868413527384017
217,0.9955197132616488,0.9865882691434624,0.9910237988797802,0.9945511203826092,0.7027326440177253,0.49237734745386774,0.47801419399826484,0.6788916844415712
218,0.9946236559139785,0.9839931666746472,0.9900111792477435,0.9928914580264835,0.7005169867060561,0.48105413117313395,0.46652598214854746,0.6784915878493543
219,0.9973118279569892,0.9914828689660757,0.994431287121137,0.9969625511584985,0.7112259970457903,0.4970861727387516,0.48999211080028915,0.6864235068099862
220,0.9955197132616488,0.986059831357726,0.9915210714269826,0.9942078260887973,0.7086410635155096,0.4974317963074134,0.485347606830881,0.6838984835853529
221,0.9946236559139785,0.9835981671748905,0.9883718209007821,0.9936809086451737,0.7019940915805022,0.4840427274673485,0.4690832921558065,0.6807838377094192
222,0.9973118279569892,0.9922104955074634,0.9947285842275565,0.9968250440770128,0.705317577548006,0.49208414115723315,0.47566753664681416,0.6827808268188968
223,0.9901433691756273,0.971863151748407,0.9802833039201422,0.9882806833626915,0.7001477104874446,0.48940017951051956,0.4655897273181854,0.6788840200401082
224,0.996415770609319,0.9894383177727415,0.9931660399212888,0.9956361724691533,0.7038404726735599,0.4940661539747125,0.47499806697888913,0.6812301572818068
225,0.992831541218638,0.9788688381972158,0.9860479178495354,0.9910836046478197,0.7012555391432792,0.48970687267841373,0.47272467927836676,0.6778950253825146
226,0.9937275985663082,0.9809802905129317,0.9878173578257644,0.9925071591255709,0.6994091580502215,0.4889578177317368,0.46647488607588344,0.6783581458732838
227,0.9973118279569892,0.9918737847660631,0.993144465223581,0.9974097647807785,0.7112259970457903,0.49390715617261155,0.48654536263625536,0.6878028921125703
228,0.992831541218638,0.9794679835951502,0.9847146071848246,0.9918471315968695,0.7008862629246676,0.48164735580331414,0.4686973825231426,0.6780451534199241
229,0.9973118279569892,0.9915171550450577,0.9944173473052922,0.9967829219848541,0.6997784342688331,0.48563949686242197,0.46797523902162363,0.6776816572605675
230,0.9973118279569892,0.9916207453696281,0.9948135601774092,0.9965568916933528,0.7031019202363368,0.48453761261436856,0.47088857816877366,0.6817344801182212
231,0.992831541218638,0.9786992065783469,0.9853745989721244,0.9915199329997529,0.7005169867060561,0.48758818257213804,0.46607987860128636,0.6796479449717631
232,0.9919354838709677,0.9786208615520088,0.9819404911517504,0.9914623789760879,0.6979320531757754,0.4780707506072027,0.46004687211939943,0.6768375081222198
233,0.9937275985663082,0.983111334764812,0.9864228545652697,0.9931970194796208,0.7031019202363368,0.4822515628446765,0.4664605499044533,0.6821421371588399
234,0.9910394265232975,0.9758471122785056,0.9836619797687493,0.9890670719790914,0.7034711964549483,0.48948807687115575,0.4696649318043921,0.683266449876423
235,0.9946236559139785,0.9846493111507851,0.9896633223670037,0.9938049360421498,0.7082717872968981,0.49225631708548306,0.4795505821782659,0.6850053066186358
236,0.9982078853046595,0.9944078469718666,0.9967248279176953,0.9978366303220938,0.7115952732644018,0.499867076017841,0.4885379584555376,0.6877791228615749
237,0.996415770609319,0.9891613078995393,0.9921079770914588,0.9962590750726275,0.6949778434268833,0.4815024210123095,0.46327401950137626,0.6722160162536738
238,0.992831541218638,0.9793526803106664,0.9855029889198318,0.9916595343038697,0.691285081240768,0.4770922968349399,0.4486899971862652,0.6729637070381044
239,0.9973118279569892,0.9914207512779437,0.9941823992207695,0.9970850048314367,0.6964549483013294,0.474208694068739,0.4577010706228973,0.6757339267576701
240,0.9937275985663082,0.9822163665802534,0.986441415155679,0.9931791663149144,0.7060561299852289,0.49124414919133297,0.47576135557715094,0.6842640555875852
241,0.996415770609319,0.9895490743378162,0.9935994283584503,0.9953974841861148,0.6997784342688331,0.48312372030943584,0.465562471439058,0.6781000044742188
242,0.992831541218638,0.9795548492502173,0.9851657021357195,0.9917031767451502,0.69903988183161,0.48205325026293755,0.46177778332061575,0.6784043446858997
243,0.992831541218638,0.9799372580127841,0.986821348105823,0.9908958423010382,0.6957163958641064,0.4778199005424717,0.45034157422849685,0.6787254406688639
244,0.9919354838709677,0.977357016825583,0.9844104643019312,0.9902458583448744,0.698301329394387,0.48396855552793244,0.46471349685014407,0.6773156281792879
245,0.996415770609319,0.9891547223588754,0.9920775756000201,0.996270348794085,0.7049483013293943,0.4871766256440714,0.47206147151156597,0.6830935167178502
246,0.9937275985663082,0.9826839200932616,0.9884189855403399,0.9921990709013893,0.6986706056129985,0.47918481794634477,0.46259963254623904,0.6770905342569096
247,0.9937275985663082,0.9825157753675948,0.9876095387578606,0.9925108136239817,0.6964549483013294,0.4772260614213726,0.4576225005383449,0.6758492648238097
248,0.9937275985663082,0.9816290850582629,0.9877928466999734,0.992521572770622,0.7060561299852289,0.49517627624974003,0.48166706999482073,0.6818893810637956
249,0.9955197132616488,0.9865497022361188,0.9911759278964644,0.9948099394044404,0.7008862629246676,0.491594771862381,0.4651326135770924,0.681735600867802
250,0.9937275985663082,0.9825053093358658,0.9875957008829631,0.9925123836925963,0.6997784342688331,0.4893306856839208,0.4652876599550434,0.6799376519829633
251,0.996415770609319,0.9895234447082689,0.993484080986501,0.9954423781335003,0.6986706056129985,0.4842967381012279,0.46347389156343577,0.6776493252233899
252,0.9937275985663082,0.9832493865545382,0.9874369996001194,0.9930722709398766,0.69903988183161,0.4809611757717931,0.46363649814416674,0.6778368231311853
253,0.9955197132616488,0.9860443323448893,0.9916288964276316,0.9942916141383986,0.7023633677991138,0.482628575658844,0.46857170785458657,0.6797031131342585
254,0.9955197132616488,0.98740563614641,0.9908516808149784,0.9947804140961479,0.7086410635155096,0.4941099833389946,0.47878565368334947,0.6869397863870695
255,0.9973118279569892,0.9920857621741832,0.9942309216172259,0.9970715568235257,0.7064254062038404,0.4922340986262223,0.4749084467834021,0.6842814044063182
256,0.992831541218638,0.9794633855902753,0.9847869707039085,0.9919071482989271,0.7038404726735599,0.48691829542421927,0.47150644824194843,0.6816874026402855
257,0.996415770609319,0.9893990004545983,0.9931622267268317,0.9958256152695938,0.7027326440177253,0.485180495242299,0.4661070263686406,0.682181125143399
258,0.9955197132616488,0.9868028595174487,0.9918388428924619,0.9940295659384357,0.6986706056129985,0.4837915655412976,0.4666525581441016,0.6758539035748942
259,0.9946236559139785,0.9844105592156527,0.9885952220019455,0.9942379589996636,0.6994091580502215,0.48844260269824186,0.46686117896337803,0.6786488089430351
260,0.992831541218638,0.9801402349928208,0.98618007358766,0.9914456806971754,0.7101181683899557,0.49038782354450244,0.4828873876720388,0.6869967485639543
261,0.9982078853046595,0.9945329827765892,0.9970457409875265,0.9974532680721374,0.7090103397341211,0.49400858733393554,0.48091808353800225,0.6863517811676597
262,0.9901433691756273,0.9721809300601654,0.9801682157139284,0.988679460191152,0.69903988183161,0.4787887443044681,0.4626152608789665,0.6778590414202663
263,0.9946236559139785,0.9838389089292263,0.9897061294645872,0.9934311656320289,0.69903988183161,0.48299114636470586,0.4607724450267477,0.6791148380960765
264,0.9955197132616488,0.9864714700564762,0.9908533770155978,0.99496198524484,0.7042097488921714,0.4940857774836866,0.4734141871009829,0.6837519445897734
265,0.9973118279569892,0.9916141789724283,0.9947832283217127,0.9965680403009475,0.7086410635155096,0.4957830761455343,0.4729032513104527,0.6895156326875921
266,0.9946236559139785,0.9842436807468884,0.9888711399981601,0.9940682844351398,0.7060561299852289,0.4882479805318832,0.4735869775818617,0.6845256165827079
267,0.9901433691756273,0.9745087536796552,0.9794591884861135,0.9888381543309034,0.707533234859675,0.49398789864889325,0.4746521562065566,0.6870880240868088
268,0.9973118279569892,0.9922102970459618,0.9949009703117863,0.9968864498602278,0.7138109305760709,0.5033442810863032,0.49066376527215566,0.690329756014553
269,0.9955197132616488,0.987280436325914,0.9916138143418507,0.9947083248256653,0.7127031019202363,0.49979930428603575,0.48857738728814976,0.6895982049936269
270,0.9919354838709677,0.9763854227438064,0.9848396374416576,0.9900247483541297,0.6953471196454948,0.4756250100246722,0.4590641023277308,0.6732174853630919
271,0.9991039426523297,0.9970647388519152,0.9978373737925461,0.9992040396649872,0.7019940915805022,0.48224819135959424,0.4660880111931127,0.6812593940559662
272,0.9937275985663082,0.9815855896177854,0.9872055637184767,0.9923540972664978,0.6960856720827179,0.477944553126914,0.4605533650558474,0.674621429765906
273,0.9937275985663082,0.9807774169195848,0.9869208218742604,0.9928421272013137,0.689807976366322,0.4661441145757188,0.4447234141919885,0.6701017128066945
274,0.9946236559139785,0.9831846924880959,0.9896108211094278,0.9933492986895028,0.6957163958641064,0.48176464771424066,0.4541498647217267,0.6766349631866585
275,0.9946236559139785,0.9858091980440783,0.9913424884617208,0.9925260029865587,0.7130723781388478,0.4951990886903277,0.48633671954775465,0.6904113680190143
276,0.996415770609319,0.9887178741255653,0.9930842893994548,0.9958905696727182,0.6942392909896603,0.4800067589816342,0.4580572970328234,0.6734200561394246
277,0.9982078853046595,0.9942565157842976,0.9959855877728333,0.9980863859403157,0.697562776957164,0.47980120091693845,0.4602913081918079,0.6758236790583039
278,0.9910394265232975,0.9748666837575858,0.9817617507151597,0.9900808928193472,0.6997784342688331,0.48029755190073103,0.46684111162543424,0.6762618884169431
279,0.996415770609319,0.9893990004545983,0.9931622267268317,0.9958256152695938,0.696824224519941,0.47290483072393735,0.4548961911899064,0.6762501210923718
280,0.9937275985663082,0.9824118962503317,0.9872539744880408,0.9927024167869432,0.7031019202363368,0.482226471553061,0.46692258091852845,0.6824008515144996
281,0.9937275985663082,0.9814282561698713,0.9867354255691009,0.9928260050107005,0.6986706056129985,0.48136037053392555,0.46720880039080226,0.6760387019583705
282,0.9982078853046595,0.9948255465510802,0.9955125306804542,0.99821260853731,0.7042097488921714,0.48923522282606885,0.46663979730730465,0.6847709518102728
283,0.9946236559139785,0.9847503134506381,0.9897607741807493,0.9934208378947174,0.7016248153618907,0.48945698228699874,0.46938184425260665,0.680206840026961
284,0.9982078853046595,0.9943188175686515,0.9962341041376763,0.9979639322673776,0.7012555391432792,0.48455662474196504,0.46332469072473575,0.6813652179274047
285,0.9955197132616488,0.9857708009816135,0.9905891251026923,0.9949277268845252,0.7008862629246676,0.4871083283048239,0.46420024343942184,0.6798417665520199
286,0.9973118279569892,0.9918630478476571,0.9957676163625102,0.9959946477757212,0.6964549483013294,0.4834504772764874,0.4585501666760745,0.6754846069173474
287,0.9937275985663082,0.9832356901302214,0.9869238731134355,0.9929472720368634,0.6994091580502215,0.48122046307592875,0.45714067238593187,0.680480383153027
288,0.9955197132616488,0.988264109406087,0.9919602143450245,0.9945555956738034,0.7064254062038404,0.49196007000688635,0.4676342712777633,0.6876219935867768
289,0.9946236559139785,0.9845185653301204,0.9890051850228528,0.994020680619407,0.698301329394387,0.4759093171476059,0.4547465501705874,0.6782391787378436
290,0.9973118279569892,0.9922927622576871,0.9951895312540626,0.9967088907393238,0.6994091580502215,0.48464612896334847,0.4624624590058205,0.6788947044412005
291,0.9910394265232975,0.9739881569461246,0.9832524781303794,0.9890598605140377,0.7005169867060561,0.48164177000516334,0.46073649942546235,0.6803296352857575
292,0.9946236559139785,0.9857120973175717,0.9907937364800009,0.9925808339087369,0.6901772525849336,0.46696444663458037,0.4443681430859145,0.6710980554260957
293,0.9883512544802867,0.9696275514710385,0.9779640557452448,0.985628024629473,0.6883308714918759,0.47487171812388795,0.44894653103391874,0.6676920869094307
294,0.9946236559139785,0.9854388734848176,0.9902112400998758,0.9935417405914816,0.7023633677991138,0.4861859890143091,0.4655581631600789,0.6818478084152716
295,0.9973118279569892,0.9915877129338673,0.9949955249784704,0.9968073875602526,0.6979320531757754,0.4813517679849159,0.46202209961821844,0.6754865332863123
296,0.992831541218638,0.9786865383468931,0.9856263360532884,0.9917292391617375,0.7005169867060561,0.48628517014388345,0.4664684831904714,0.6780515496633662
297,0.9946236559139785,0.9839758791661827,0.9901118023065251,0.9930694185264438,0.7064254062038404,0.4911774752721211,0.4769154610102727,0.6833936060478216
298,0.9955197132616488,0.9874217119305102,0.9912062044124957,0.9949245317520424,0.6994091580502215,0.4804998756804396,0.4618333572968871,0.6779019560883812
299,0.9955197132616488,0.9857451253062907,0.9906077241480327,0.9951148804807401,0.707533234859675,0.49158830558815336,0.4755523100590938,0.685000897540576
300,0.9937275985663082,0.9815636385735291,0.9873883457049003,0.9925819587950843,0.7012555391432792,0.48545142470713043,0.46518159097218387,0.6796841803291551
301,0.9946236559139785,0.9842168303834301,0.9886271936938335,0.9940743527595124,0.6957163958641064,0.4770106110015874,0.45766466242357434,0.675450340058261
302,0.9991039426523297,0.9970842302275724,0.9977515197164153,0.9991041782997401,0.705317577548006,0.4958296975981463,0.47705685055007085,0.6821122435209912
303,0.9955197132616488,0.9871163967716153,0.9906889271810202,0.9949417264392074,0.7042097488921714,0.48492818994010656,0.47242697473291584,0.6817944875085377
304,0.9937275985663082,0.9818336146293294,0.9872176624761897,0.9923540972664978,0.7097488921713442,0.48967191326483284,0.4779041662243296,0.6887539537391684
305,0.9946236559139785,0.9838384505341005,0.9895949815630034,0.9933025935508883,0.7019940915805022,0.4873439266663186,0.470741098653717,0.6786933378206547
306,0.996415770609319,0.9896900861454118,0.9940089567932414,0.994982241612406,0.6971935007385525,0.4817892910278919,0.46176877858843335,0.6764643083352507
307,0.9946236559139785,0.986761710033154,0.9913909630004608,0.9922951929854072,0.7071639586410635,0.4894012054794568,0.4746146571769122,0.6858936293136543
308,0.9955197132616488,0.9871163967716153,0.9906889271810202,0.9949417264392074,0.7082717872968981,0.48925012814821556,0.47776171275106344,0.6861957377745551
309,0.9946236559139785,0.9844262151302102,0.9894319100510774,0.9935680329500183,0.7008862629246676,0.4916665869882292,0.4641758338989444,0.681252606839483
310,0.9955197132616488,0.9862603377011383,0.9920135912949529,0.9935752414845903,0.7127031019202363,0.49400565613384556,0.487292806198253,0.6876867169456029
311,0.9919354838709677,0.9766473738530895,0.9840572480139146,0.9902674533084391,0.7138109305760709,0.4937616436589049,0.48443630095922224,0.690215834622271
312,0.996415770609319,0.9895854549831792,0.993732965837335,0.995319924460562,0.7049483013293943,0.4822164861132122,0.46577465309961297,0.6853007799875114
313,0.9946236559139785,0.9844744997381458,0.989498930070657,0.993427619871764,0.6960856720827179,0.4746026870076216,0.4541400514110366,0.6758737089932737
314,0.9946236559139785,0.9856406488355156,0.9908561432265057,0.9930078688804319,0.7071639586410635,0.49520589633822326,0.4756928304564239,0.6851119495463109
315,0.9973118279569892,0.9915154839026388,0.9944221471271064,0.9967733375216553,0.7034711964549483,0.48247544097830447,0.467287418696808,0.6820732860477167
316,0.9919354838709677,0.9775408184472133,0.9827759845234735,0.9913806480253361,0.7093796159527327,0.487476981468121,0.47608414308507335,0.687220994627011
317,0.9937275985663082,0.9823041334142482,0.9895030753287833,0.991580377294663,0.7115952732644018,0.4965641219107998,0.4859889803363023,0.688846662147684
318,0.9955197132616488,0.9865758007498191,0.991419268883186,0.9948066965327312,0.7086410635155096,0.48845390037708203,0.47800391239866286,0.68612222222139
319,0.9937275985663082,0.9815955498024469,0.9875348238254222,0.9925259162401041,0.7016248153618907,0.4828885668669501,0.46830192939223125,0.6794725943206776
320,0.996415770609319,0.9901264763729015,0.9934597409390284,0.9956881081881083,0.7049483013293943,0.4942397641743846,0.469725750800952,0.6849470354269892
321,0.992831541218638,0.9794809141818502,0.9849101571437417,0.9918549692886592,0.7023633677991138,0.48685426008667443,0.47071413711099386,0.679087296858512
322,0.9973118279569892,0.99143026006362,0.9942248982529075,0.9970682917860693,0.7090103397341211,0.49642916597207254,0.47508546377070693,0.6887322567356066
323,0.9955197132616488,0.9865817374609294,0.990993369299967,0.9945622689902038,0.7082717872968981,0.49022077842957573,0.47492349156291946,0.6875332802768642
324,0.992831541218638,0.9790906955969294,0.986854699744799,0.9906833761757422,0.6997784342688331,0.47970932991656245,0.4630770194314935,0.6785979347825598
325,0.9910394265232975,0.9745434465908658,0.9826702111807663,0.9892337699990315,0.7038404726735599,0.4815308936116238,0.4646089817638435,0.6833567190452737
326,0.9946236559139785,0.984590224598682,0.9893343206782151,0.9938713167554053,0.6942392909896603,0.4815361140508201,0.4504721925663884,0.6754038539360094
327,0.9955197132616488,0.987403858690218,0.9908576549205562,0.9947727175592652,0.697562776957164,0.4794036856842832,0.46009634721868786,0.6752275321989808
328,0.9937275985663082,0.9816683409899898,0.9881324350970705,0.9924773054204582,0.7012555391432792,0.48457486164977354,0.46628907685036103,0.6799449072699677
329,0.9919354838709677,0.9778000530691358,0.9847049551912296,0.9895355204215639,0.7019940915805022,0.4886813309375397,0.46551962872113595,0.6828829864380381
330,0.9946236559139785,0.9849866182437546,0.9905681593263123,0.9928156680027093,0.7093796159527327,0.4988583693708137,0.48057979224972014,0.6869522822190453
331,0.996415770609319,0.9894019027263864,0.9931743747320546,0.9958201759456837,0.7001477104874446,0.4849176444453754,0.46171427625320915,0.6798943877669065
332,0.9955197132616488,0.9874548562534602,0.9918266171021245,0.9940385402595767,0.696824224519941,0.4762950293963254,0.4509596811069985,0.6794513067240884
333,0.9955197132616488,0.9864780369709237,0.9908838123874939,0.9949507115233824,0.7001477104874446,0.48245405832047106,0.4715088178591296,0.6761111313850157
334,0.992831541218638,0.9803798700209664,0.9853061191281254,0.9920910995267388,0.6957163958641064,0.4807382683780362,0.45675368994357163,0.6753638844090679
335,0.9910394265232975,0.9764973698469954,0.9817445866394675,0.9898860405591965,0.7001477104874446,0.4885872578539879,0.4612369962328149,0.680415922933867
336,0.9955197132616488,0.9866020912572588,0.9912063499238715,0.9945674743872889,0.6986706056129985,0.4756620935162088,0.4576506216613525,0.6774537678738507
337,0.9919354838709677,0.9779966292728807,0.9830633458648615,0.9907042404403138,0.689069423929099,0.47196835377099094,0.4502314387377191,0.6678453640360572
338,0.9955197132616488,0.9863822986883908,0.9907012495939295,0.9952100133296317,0.7005169867060561,0.4833733987980987,0.46203410773112613,0.6806147941976001
339,0.9946236559139785,0.9849407895290947,0.9889137305206862,0.9939422850019367,0.698301329394387,0.4813813017372352,0.45882587569454897,0.6783250303377849
340,0.992831541218638,0.9793528833983821,0.9857833029639738,0.9918401238677114,0.698301329394387,0.4791709021729308,0.46095596648450565,0.6779346560217565
341,0.9955197132616488,0.9859573764637322,0.99111662359531,0.9944496982583847,0.7071639586410635,0.49875738642466544,0.47412319632239147,0.6864747393692809
342,0.9946236559139785,0.9843020944380991,0.9888279067139281,0.9937751772940213,0.6942392909896603,0.48062265219893735,0.4493589747346704,0.6759086093260043
343,0.9955197132616488,0.9873419122228436,0.9915738075977674,0.994330796907641,0.7005169867060561,0.4911542370272167,0.46694088916335863,0.6796508507482628
344,0.992831541218638,0.9798705075800888,0.9840203168576198,0.9925167384814021,0.7082717872968981,0.4931476363204746,0.4774609592446265,0.6861734008202581
345,0.992831541218638,0.9792930693773396,0.9868827804020722,0.9908650844885835,0.7012555391432792,0.48696715389906675,0.4621045004468843,0.6812127588934912
346,0.9937275985663082,0.9831047476266104,0.9898986881785359,0.9911230289071421,0.6953471196454948,0.47328738299697215,0.4541865651102388,0.6751671636175384
347,0.9946236559139785,0.9836251380080928,0.9887687200324397,0.9938269762904877,0.7034711964549483,0.4903238687198384,0.4669557134882051,0.6836079655934341
348,0.9946236559139785,0.9836536860961161,0.9888246619729189,0.993773595278778,0.706794682422452,0.48794761647467405,0.47020120270317145,0.6855939804535458
349,0.9955197132616488,0.986097971275896,0.9918159476412478,0.9942166556855304,0.7019940915805022,0.48060318553134246,0.4634106798868696,0.681686782386473
350,0.9955197132616488,0.9878296449155014,0.9898175715633327,0.9952797558965187,0.7019940915805022,0.4819882512360631,0.4598690436472114,0.6836499524390873
351,0.9955197132616488,0.9864352175626175,0.9907194464169193,0.9950395449703927,0.6949778434268833,0.47186130076668925,0.4537131452535279,0.6733363169380745
352,0.9946236559139785,0.9838588686598587,0.9897045531446876,0.9932579735619155,0.6994091580502215,0.4766625633287521,0.4586577938063527,0.6785545698298893
353,0.9937275985663082,0.9836560840653945,0.9882175163507683,0.9924370126872638,0.7027326440177253,0.4867377906705528,0.4682347841049022,0.6806881500656515
354,0.9955197132616488,0.986021452198567,0.9915105712184469,0.9944193333478422,0.706794682422452,0.49349018016308893,0.4724050224875462,0.6854897005416029
355,0.9946236559139785,0.9838315489774278,0.9897231573243648,0.9934555107428722,0.7064254062038404,0.4832758747687628,0.469752894029498,0.6845297153945342
356,0.996415770609319,0.9886982611484886,0.9926859377953787,0.9957536792230128,0.7008862629246676,0.4830032044947317,0.4589950138871976,0.6823236146717893
357,0.9910394265232975,0.9757129118630699,0.9828486993472417,0.9891321000011822,0.7001477104874446,0.4817369058147931,0.46321751782365916,0.6788650263681181
358,0.9946236559139785,0.9845235954003726,0.9898565237467118,0.9932954458782265,0.7042097488921714,0.48571972017523884,0.4677796938053932,0.683486302835706
359,0.9955197132616488,0.9874068243881885,0.9905670667961571,0.9946762573193356,0.6909158050221565,0.47084793935200214,0.4453935028917161,0.6713829382843616
360,0.9919354838709677,0.9769845592314459,0.9845707159374086,0.990136612257818,0.6979320531757754,0.4788873670458172,0.46163041989161135,0.6762009394737951
361,0.9937275985663082,0.982041655397138,0.985623766076702,0.9934898266890693,0.689069423929099,0.47078586511511755,0.44444399703369286,0.6699777584037386
362,0.9910394265232975,0.9753330742689459,0.981444494329348,0.9901350193553492,0.6927621861152142,0.4677841974938447,0.4502227856792273,0.6715847098187167
363,0.996415770609319,0.9893924128970715,0.9931318558346308,0.9958368889910513,0.7104874446085672,0.4966476526019832,0.4800392466037157,0.6889941851544649
364,0.9946236559139785,0.9840043515583059,0.9902019117386388,0.992995150618306,0.6949778434268833,0.4768838118020814,0.4486593858259736,0.6765850988580105
365,0.992831541218638,0.9801590592400922,0.9877011169422226,0.9903974687922114,0.69903988183161,0.4853645191955952,0.45906115631666394,0.679583883192713
366,0.9937275985663082,0.9816949954800843,0.9878781787313143,0.9922602776148307,0.6960856720827179,0.4736779844427768,0.4563886168667868,0.6744440302857555
367,0.9973118279569892,0.9923877824184923,0.9954284136733447,0.9963972234295424,0.7119645494830132,0.49852815175659354,0.48265258074904527,0.6899776767471845
368,0.9955197132616488,0.9861033570897058,0.9918399901036886,0.9942056192008363,0.7012555391432792,0.48880990243307004,0.46394645184071015,0.6808285253736907
369,0.996415770609319,0.9903134132816909,0.9932289262721825,0.9958098482083723,0.698301329394387,0.48169835315066334,0.4611633242303264,0.6775274783940928
370,0.9946236559139785,0.9830040596257568,0.9890520946810019,0.9938018379862984,0.6971935007385525,0.4814979698148687,0.4635117375087547,0.67418646666588
371,0.9937275985663082,0.9809192172394874,0.9876282859575548,0.9926036432249268,0.7079025110782866,0.49209231889132443,0.4770451841593478,0.6866225002008821
372,0.9955197132616488,0.9865430940416214,0.9910358185868822,0.9947080882367979,0.6960856720827179,0.47723667730906016,0.45416127781095655,0.6770150036064353
373,0.9946236559139785,0.9849219972361488,0.9910843245496938,0.9922030232632474,0.7001477104874446,0.4823953324401129,0.46517141008727436,0.6783346642840178
374,0.9946236559139785,0.9839469554472602,0.9900029727448638,0.9930865747465308,0.7049483013293943,0.4901664165162158,0.47178912547116447,0.6835678998770869
375,0.9955197132616488,0.9865833461784113,0.9908671384632809,0.9944611939600384,0.7005169867060561,0.4804451285404021,0.46218507677655113,0.6798637901587874
376,0.9946236559139785,0.9838294731870632,0.98966349341914,0.9934478786773965,0.6964549483013294,0.4808258616219417,0.4569305055356431,0.6763120631199666
377,0.9919354838709677,0.9768209685127567,0.9839532697891779,0.9905759095881563,0.7108567208271788,0.49291981079406255,0.48283005376183635,0.6880244778276164
378,0.9955197132616488,0.9864780369709237,0.9908838123874939,0.9949507115233824,0.7016248153618907,0.48131064112816174,0.4641727619268381,0.6798987468126861
379,0.9955197132616488,0.9870541616898557,0.9904392517528854,0.995065785512782,0.7119645494830132,0.49223878844102825,0.48296232751394996,0.68933734108419
